id,name,geometry,buildstart,opening,closure,city_id
30512,旅顺,POINT(121.2477028 38.842998),,2013,,365
30513,铁山,POINT(121.1724553 38.8011416),,2013,,365
35234,"",POINT(114.356727663193 22.7055170819078),,2022,,381
30514,旅顺新港,POINT(121.1396728 38.8059314),,,,365
35235,"",POINT(114.356338906316 22.7119458308002),,2022,,381
31365,Topkapı,POINT(28.9194968683475 41.019238394114),,1992,999999,342
28519,Спортивная,POINT(37.5643211 55.7233019),,1957,,81
28518,Фрунзенская,POINT(37.5786323 55.7268079),,1957,,81
31366,Pazartekke,POINT(28.927082025759 41.018270355114),,1992,999999,342
31367,Çapa-Şehremini,POINT(28.9333736416275 41.0152255030432),,1992,999999,342
31368,Fındıkzade,POINT(28.9404605256972 41.0117928037544),,1992,999999,342
28612,Кантемировская,POINT(37.6566339 55.635756),,1985,,81
28613,Царицыно,POINT(37.6693416 55.6215111),,1985,,81
28614,Орехово,POINT(37.6946457 55.6134413),,1985,,81
28615,Домодедовская,POINT(37.7186192 55.610897),,1985,,81
28616,Красногвардейская,POINT(37.7444128 55.6137516),,1985,,81
28670,Калужская,POINT(37.5469226500088 55.6581552279725),,1964,1974,81
28669,Аминьевская,POINT(37.4648627 55.6971358),,2021,,81
28668,Мичуринский проспект,POINT(37.4850862 55.6882357),,2021,,81
28667,Проспект Вернадского,POINT(37.5037385 55.6784405),,2021,,81
28666,Новаторская,POINT(37.5217388 55.6699849),,2021,,81
28665,Воронцовская,POINT(37.5394151 55.658779),,2021,,81
28664,Зюзино,POINT(37.5734892 55.6557203),,2021,,81
30111,洒金桥,POINT(108.9293761 34.2713216),,2013,,416
30961,New Washermanpet,POINT(80.2930205 13.1345123),,,,394
31369,Haseki,POINT(28.9431389457628 41.0109909669094),,1992,999999,342
28527,Чистые пруды,POINT(37.6391272 55.7657309),,1935,,81
28528,Лубянка,POINT(37.6278738 55.7597439),,1935,,81
28525,Комсомольская,POINT(37.656186 55.7751439),,1935,,81
28526,Красные Ворота,POINT(37.6491032 55.768927),,1935,,81
28530,Красносельская,POINT(37.6678227 55.7802448),,1935,,81
28531,Бульвар Рокоссовского,POINT(37.7345324 55.8147011),,1990,,81
28529,Сокольники,POINT(37.6803348 55.788768),,1935,,81
28543,Тропарёво,POINT(37.4726863 55.6458508),,2014,,81
28542,Юго-Западная,POINT(37.4833174 55.6636376),,1963,,81
28541,Проспект Вернадского,POINT(37.506158 55.6771684),,1963,,81
28641,Пионерская,POINT(37.4670320798801 55.7360392639957),,1961,,81
28642,Филёвский парк,POINT(37.4832972832124 55.7395498754927),,1961,,81
28643,Багратионовская,POINT(37.4976462089056 55.7437658045411),,1961,,81
28644,Фили,POINT(37.5149703697458 55.746035263534),,1959,,81
28645,Кутузовская,POINT(37.5344180792481 55.7399946209024),,1958,,81
28646,Крылатское,POINT(37.408242 55.7565916),,1989,,81
28640,Терехово,POINT(37.4596167 55.7480388),,2021,,81
28639,Кунцевская,POINT(37.4459563 55.7288644),,2021,,81
32806,Tustin,POINT(-117.8052658 33.7075177),,2002,,189
28534,Преображенская площадь,POINT(37.715381 55.7963188),,1965,,81
28533,Черкизовская,POINT(37.7451793 55.8044983),,1990,,81
1554,"",POINT(121.291262676818 31.2696926992588),2015,2021,999999,107
1555,"",POINT(121.309728444261 31.2671503353559),2015,2021,999999,107
1556,"",POINT(121.326361725257 31.265025327905),2015,2021,999999,107
1557,"",POINT(121.342333346988 31.2607139438053),2015,2021,999999,107
1558,"",POINT(121.368981605006 31.2568102196285),2015,2021,999999,107
1559,"",POINT(121.380325003944 31.2550985362248),2015,2021,999999,107
1560,"",POINT(121.393041820913 31.2526691680704),2015,2021,999999,107
1561,Zhenru,POINT(121.402104806841 31.2526936358238),2015,2021,999999,107
1562,"",POINT(121.410580364545 31.2465134296424),2015,2021,999999,107
1563,"",POINT(121.416750768638 31.2418491433709),2015,2021,999999,107
1564,Wuning Lu (Wuning Road),POINT(121.425923787016 31.2353039040688),2015,2021,999999,107
1565,"",POINT(121.43215222875 31.229048004909),2015,2021,999999,107
1566,"",POINT(121.440807443778 31.2235539429217),2015,2021,999999,107
1567,"",POINT(121.45388365692 31.2223308554709),2015,2021,999999,107
1568,"",POINT(121.468404406577 31.2256165304734),2015,2021,999999,107
1569,"",POINT(121.474664469959 31.2282693465297),2015,2021,999999,107
1576,Yunshan Lu (Yunshan Road),POINT(121.567180405559 31.2527028184081),2015,2021,999999,107
1577,Lantian Lu (Lantian Road),POINT(121.573927906331 31.2427155450768),2015,2021,999999,107
1578,"",POINT(121.586936733046 31.2362385120047),2015,2021,999999,107
30112,五路口,POINT(108.9582186 34.2715487),,2013,,416
28535,Longju Road,POINT(121.553501563924 31.2587161899823),2015,,,107
28536,Воробьёвы горы,POINT(37.5594418 55.7102705),,1959,,81
28537,Университет,POINT(37.5334013 55.6925759),,1959,,81
28648,Строгино,POINT(37.4031794 55.8037525),,2008,,81
28649,Волоколамская,POINT(37.3823333 55.8355451),,2009,,81
28650,Мякинино,POINT(37.3853715 55.825201),,2009,,81
28651,Пятницкое шоссе,POINT(37.3546819 55.856561),,2012,,81
28652,Митино,POINT(37.3615145 55.8461116),,2009,,81
28653,Студенческая,POINT(37.5483422745511 55.7388318589084),,1958,,81
28654,Октябрьская,POINT(37.6113375 55.7304519),,1962,,81
28638,Давыдково,POINT(37.4517111 55.7151395),,2021,,81
30113,康复路,POINT(108.9795868 34.2709349),,2013,,416
17001,Cibitung,POINT(107.084265127536 -6.26175495640111),2017,2017,999999,59
30114,半坡,POINT(109.0513977 34.2766247),,2013,,416
17002,Metland Telaga Murni,POINT(107.111146942649 -6.25748309471333),2016,2019,999999,59
17003,Cikarang,POINT(107.144975574482 -6.25527667682242),2017,2017,999999,59
30115,朝阳门,POINT(108.9694067 34.2715022),,2013,,416
28545,Саларьево,POINT(37.4242915 55.6218771),,2016,,81
28544,Румянцево,POINT(37.4419275 55.6329054),,2016,,81
28549,Коммунарка,POINT(37.4681355 55.5605972),,2019,,81
28548,Ольховая,POINT(37.459356 55.5687639),,2019,,81
30116,玉祥门,POINT(108.9163144 34.271156),,2013,,416
30117,劳动路站,POINT(108.9052446 34.2711438),,2013,,416
30984,Bernini,POINT(7.655793 45.0760134),,2006,,393
31025,吕厝,POINT(118.1233584 24.4921357),,2019,,387
31026,海沧商务中心,POINT(118.0346776 24.4833378),,2019,,387
31370,Yusufpaşa,POINT(28.9467580408514 41.0100611455503),,1992,999999,342
31371,Laleli-Üniversite,POINT(28.9596476829755 41.0095664165356),,1992,999999,342
31372,Beyazıt-Kapalıçarşı,POINT(28.9667428851334 41.008963201634),,1992,999999,342
28554,Павелецкая,POINT(37.637893 55.7323416),,1950,,81
28553,Добрынинская,POINT(37.623698 55.7291473),,1950,,81
28558,Октябрьская,POINT(37.6095962 55.7298356),,1950,,81
28557,Парк Культуры,POINT(37.5913315 55.735931),,1950,,81
28556,Киевская,POINT(37.565711 55.7447737),,1954,,81
28555,Краснопресненская,POINT(37.57752 55.7612506),,1954,,81
30118,汉城路,POINT(108.8691554 34.2746266),,2013,,416
30119,枣园,POINT(108.8580064 34.280714),,2013,,416
28559,Выставочная,POINT(37.5413162 55.7501369),,2005,,81
30120,万寿路,POINT(109.0081448 34.2709163),,2013,,416
28562,Арбатская,POINT(37.6007512 55.7519189),,1935,,81
28561,Смоленская,POINT(37.5826955 55.7488633),,1935,,81
28560,Киевская,POINT(37.5651566 55.7436128),,1937,,81
30122,长乐坡,POINT(109.0257814 34.2733623),,2013,,416
32808,Irvine,POINT(-117.7323711 33.6566884),,1990,,189
30123,浐河,POINT(109.039334 34.2751622),,2013,,416
32809,Laguna Niguel/Mission Viejo,POINT(-117.6742363 33.5525804),,2002,,189
33416,ڈیرہ گجراں,POINT(74.4313048 31.5897164),,2020,,424
30124,开远门,POINT(108.8879022 34.2709941),,2013,,416
30125,皂河,POINT(108.8477253 34.2859464),,2013,,416
33417,شالامار باغ,POINT(74.379772 31.5834209),,2020,,424
33418,شاہدرا میٹروبس ٹرمینل اسٹیشن,POINT(74.2908761074975 31.6153334572591),,2013,,424
30127,纺织城,POINT(109.0648547 34.2805919),,2013,,416
30130,"",POINT(108.772892988005 34.3147110224327),,2019,,416
30131,"",POINT(108.792560903299 34.3085005770964),,2019,,416
30132,"",POINT(108.809098167506 34.3014931253872),,2013,,416
30133,"",POINT(108.827087289492 34.2917732404476),,2013,,416
30129,"",POINT(108.758198988307 34.3188471328885),,2019,,416
30128,"",POINT(108.747959846784 34.3219031962291),,2019,,416
30134,洪庆,POINT(109.1125619 34.3180877),,2020,,416
30135,银桥大道,POINT(109.2233641 34.3885291),,2020,,416
30136,东三岔,POINT(109.2165526 34.3782437),,2020,,416
30137,田王,POINT(109.112555 34.2979505),,2020,,416
30138,西花园,POINT(109.195769 34.3717725),,2020,,416
30126,北大街,POINT(108.942523 34.271496),,2011,,416
30121,通化门,POINT(108.990534 34.2709479),,2013,,416
30139,灞柳二路,POINT(109.1097626 34.2819133),,2020,,416
28566,Проспект Мира,POINT(37.6317515 55.7795176),,1952,,81
28571,Комсомольская,POINT(37.6544075 55.7745718),,1952,,81
28570,Таганская,POINT(37.6511971 55.7417635),,1950,,81
28572,Международная,POINT(37.534237 55.7483638),,2006,,81
30140,秦陵西,POINT(109.2313262 34.3974103),,2020,,416
30141,芷阳广场,POINT(109.1729228 34.3663675),,2020,,416
30142,紫霞三路,POINT(109.1271728 34.3353851),,2020,,416
32811,San Clemente,POINT(-117.6333339 33.4323619),,1995,,189
30143,凤凰池,POINT(109.1444752 34.3454919),,2020,,416
32810,San Juan Capistrano,POINT(-117.664124 33.5019128),,1990,,189
28587,Тверская,POINT(37.606096 55.7651201),,1979,,81
33419,"",POINT(74.2992505351757 31.600937948185),,2013,,424
33420,"",POINT(74.3021679843345 31.5944887623035),,2013,,424
28588,Динамо,POINT(37.5583325 55.789829),,1938,,81
28589,Белорусская,POINT(37.5837069 55.7767875),,1938,,81
28581,Театральная,POINT(37.6193648 55.7575606),,1938,,81
28579,Площадь Революции,POINT(37.6212821 55.7567584),,1938,,81
28584,Александровский сад,POINT(37.6086632 55.7523797),,1935,,81
28582,Арбатская,POINT(37.606969 55.752187),,1953,,81
28585,Боровицкая,POINT(37.6072316 55.7509817),,1986,,81
32812,Oceanside,POINT(-117.3805641 33.1932686),,1994,,189
30144,鹦鹉寺公园,POINT(109.1615035 34.3560577),,2020,,416
28597,Беломорская,POINT(37.4751757 55.8650355),,2018,,81
33347,东沙湖,POINT(120.7588115 31.3397504),,2021,,420
30145,华清池,POINT(109.2079524 34.3677828),,2020,,416
30146,西工程大·西科大(临潼校区),POINT(109.1840895 34.3716292),,2020,,416
33348,新市桥,POINT(120.6068416 31.2923251),,2021,,420
30147,纺织城,POINT(109.0648681 34.2802816),,2020,,416
33421,"",POINT(74.3065286092213 31.5905453721408),,2013,,424
33422,"",POINT(74.3062902013472 31.5805522718095),,2013,,424
28596,Ховрино,POINT(37.4806188 55.8788071),,2017,,81
28594,Речной вокзал,POINT(37.4763077 55.8550327),,1964,,81
28595,Водный стадион,POINT(37.4868037 55.8401018),,1964,,81
28592,Войковская,POINT(37.498134 55.8190761),,1964,,81
28591,Сокол,POINT(37.5151597 55.8052938),,1938,,81
28593,Аэропорт,POINT(37.5331956 55.8004343),,1938,,81
28590,Маяковская,POINT(37.595186 55.7702235),,1938,,81
28600,Марксистская,POINT(37.653495 55.7412421),,1979,,81
28601,Третьяковская,POINT(37.6274935 55.7410187),,1986,,81
28598,Полянка,POINT(37.617338 55.7382183),,1986,,81
28599,Серпуховская,POINT(37.6248983 55.7281831),,1983,,81
22058,Yongchun,POINT(121.575697714367 25.0408571755963),1990,2000,999999,358
30148,香王,POINT(109.0919102 34.2765789),,2020,,416
22057,Houshanpi,POINT(121.582292354412 25.0447052360028),1990,2000,999999,358
22070,Nangang,POINT(121.604295752204 25.0518213629102),2003,2008,999999,358
30149,凤城五路,POINT(108.9425597 34.331379),,2011,,416
30150,会展中心,POINT(108.9426907 34.1998555),,2011,,416
30151,永宁门,POINT(108.9422741 34.249961),,2011,,416
28602,Новокузнецкая,POINT(37.6293683 55.741418),,1943,,81
30152,南稍门,POINT(108.9422357 34.2427982),,2011,,416
31373,Çemberlitaş,POINT(28.971137981603 41.0084232533697),,1992,999999,342
31374,Sultanahmet,POINT(28.9756243261881 41.0080696359106),,1992,999999,342
31375,Gülhane,POINT(28.9784191696778 41.0121267102134),,1992,999999,342
28606,Павелецкая,POINT(37.6379353 55.7305498),,1943,,81
28608,Автозаводская,POINT(37.6578758 55.7073457),,1943,,81
28610,Коломенская,POINT(37.6640319 55.6784827),,1969,,81
28603,Площадь Ильича,POINT(37.6833797 55.7470794),,1979,,81
28604,Авиамоторная,POINT(37.7201138 55.7524574),,1979,,81
28605,Шоссе Энтузиастов,POINT(37.7493309 55.757469),,1979,,81
31377,Zeytinburnu,POINT(28.890098864319 41.0015075049654),,1994,999999,342
31378,Mithatpaşa,POINT(28.8999045124011 41.0033827375624),,1994,999999,342
31379,Mithatpaşa,POINT(28.9025201380337 41.0035873628052),,1994,999999,342
31380,Akşemsettin,POINT(28.9073702722511 41.0041513691833),,1994,999999,342
31381,Merkezefendi,POINT(28.9095145225642 41.0103139976667),,1994,999999,342
31376,Sirkeci,POINT(28.9759438005552 41.0151360098211),,1992,999999,342
31947,展览中心,POINT(113.6565031 22.9048811),,2016,,366
28617,Алма-Атинская,POINT(37.7659632 55.6327314),,2012,,81
30153,体育场,POINT(108.942123 34.2339518),,2011,,416
28618,Кантемировская,POINT(37.6564499 55.6357042),,,,81
32813,Nangang,POINT(121.606018145255 25.0526468793616),2000,2007,,358
30154,运动公园,POINT(108.9429974 34.3539766),,2011,,416
28619,Царицыно,POINT(37.6691549 55.6214594),,,,81
28620,Орехово,POINT(37.6944808 55.6133713),,,,81
31382,Cevizlibağ-AÖY,POINT(28.9116064307222 41.0159621916931),,1994,999999,342
28621,Домодедовская,POINT(37.7186956 55.610786),,,,81
31383,Eminönü,POINT(28.9733267365024 41.0174556608035),,1996,999999,342
31384,Karaköy,POINT(28.9747815042937 41.0222501348082),,2005,999999,342
28622,Парк Победы,POINT(37.5181214 55.7364421),,2003,,81
28623,Киевская,POINT(37.5648555 55.7442702),,1953,,81
28624,Смоленская,POINT(37.5823176 55.7475903),,1953,,81
28625,Курская,POINT(37.6582343 55.7581354),,1938,,81
28628,Партизанская,POINT(37.7507018 55.7885881),,1944,,81
28630,Измайловская,POINT(37.7816479 55.7878146),,1961,,81
28626,Бауманская,POINT(37.6803999 55.7731186),,1944,,81
28627,Электрозаводская,POINT(37.7036575 55.7818064),,1944,,81
28629,Семёновская,POINT(37.7211967 55.7834165),,1944,,81
28631,Славянский бульвар,POINT(37.4707528 55.7296548),,2008,,81
28632,Первомайская,POINT(37.7992909 55.7946965),,1961,,81
28633,Щёлковская,POINT(37.7985369 55.809344),,1963,,81
28634,Первомайская,POINT(37.7745437743612 55.7896321584715),,1954,1961,81
28637,Молодёжная,POINT(37.4169162 55.7408433),,1965,,81
28636,Кунцевская,POINT(37.4459574 55.7308185),,1965,,81
28635,Кунцевская,POINT(37.4460134 55.7306986),,2008,,81
30155,北苑,POINT(108.9406126 34.3635558),,2011,,416
32814,Taipei,POINT(121.516500936445 25.0476194163669),2000,2007,,358
30156,北客站,POINT(108.9339618 34.3775743),,2011,,416
30157,安远门,POINT(108.9425415 34.2828874),,2011,,416
30158,钟楼,POINT(108.9423434 34.2609682),,2011,,416
28656,Ленинский проспект,POINT(37.5862815 55.7075855),,1962,,81
28658,Третьяковская,POINT(37.6271688 55.7408133),,1970,,81
32816,Taoyuan,POINT(121.214864815956 25.013005290776),2002,2007,,358
28659,Академическая,POINT(37.5736027 55.6877776),,1962,,81
30159,纬一街,POINT(108.9419694 34.2141747),,2011,,416
28660,Профсоюзная,POINT(37.5628323 55.6777846),,1962,,81
28661,Новые Черёмушки,POINT(37.5546229 55.6701069),,1962,,81
28662,Калужская,POINT(37.5407497 55.6571977),,1974,,81
28663,Беляево,POINT(37.5257264 55.6426486),,1974,,81
32818,Corona–North Main,POINT(-117.5624282 33.881821),,1995,,189
32817,Riverside–La Sierra,POINT(-117.4691508 33.9003495),,1995,,189
28657,Таганская,POINT(37.6520806 55.7405225),,1966,,81
32815,Banqiao,POINT(121.46414100319 25.0136299542067),2000,2007,,358
33349,金厍桥,POINT(120.6734177 31.298639),,2021,,420
33350,黄天荡,POINT(120.6602878 31.2989578),,2021,,420
32819,Corona–West,POINT(-117.6130572 33.8859376),,1995,,189
30160,市图书馆,POINT(108.9425604 34.3194226),,2011,,416
30161,大明宫西,POINT(108.9425637 34.3065297),,2011,,416
32820,Anaheim Canyon,POINT(-117.8403925 33.8548994),,1995,,189
30162,龙首原,POINT(108.9425496 34.2935015),,2011,,416
33351,荷花荡,POINT(120.6528931 31.2987818),,2021,,420
33423,"",POINT(74.3065363044178 31.5745144667078),,2013,,424
28675,Ясенево,POINT(37.5334496 55.6063752),,1990,,81
28678,Новоясеневская,POINT(37.5541944 55.6010263),,1990,,81
28677,Тёплый Стан,POINT(37.50835 55.6188452),,1987,,81
28676,Коньково,POINT(37.5190724 55.6330876),,1987,,81
28682,Тургеневская,POINT(37.6376486 55.766431),,1971,,81
28680,Китай-город,POINT(37.6337148 55.7555347),,1970,,81
28679,Китай-город,POINT(37.6334116 55.7555854),,1970,,81
28683,Кузнецкий Мост,POINT(37.626269 55.7608298),,1975,,81
28681,Пушкинская,POINT(37.607462 55.76551),,1975,,81
28869,Бескудниково,POINT(37.5676919 55.8827797),,2019,,81
28870,Лианозово,POINT(37.5532841 55.8973293),,2019,,81
28865,Водники,POINT(37.5124081 55.9526572),,2019,,81
28866,Хлебниково,POINT(37.5045423 55.9709611),,2019,,81
22080,Nanjing Sanmin,POINT(121.564271253663 25.0514141529094),2006,2014,999999,358
22079,Songshan,POINT(121.576848069365 25.0500534743894),2006,2014,999999,358
21872,Songshan Airport,POINT(121.551678633172 25.0630388733686),2002,2009,999999,358
30164,行政中心,POINT(108.9425767 34.3426265),,2011,,416
30163,小寨,POINT(108.9420713 34.2244124),,2011,,416
30515,旅顺新港,POINT(121.1396768 38.8058956),,2013,,365
28690,Петровско-Разумовская,POINT(37.5746737 55.8347074),,1991,,81
28691,Тимирязевская,POINT(37.576495 55.8171438),,1991,,81
28692,Дмитровская,POINT(37.5820628 55.8065817),,1991,,81
28693,Савёловская,POINT(37.5886757 55.79288),,1988,,81
